A||G||H||I||J||K||currPrice||stopPrice||operDirection||operDescription
2018-12-06 00:30:00||2773.522822354839||3111.816779888125||-338.2939575332862||-133.12964531783888||-410.3286244308946||0.0||0.0|| || 
2018-12-06 00:45:00||3191.905111223325||3288.2012924890046||-96.29618126567948||-125.762952507407||58.93354248345503||0.0||0.0|| || 
2018-12-06 01:00:00||2848.9005033428134||3115.9178752675966||-267.0173719247832||-154.01383639088223||-226.00707106780197||0.0||0.0|| || 
2018-12-06 01:15:00||2558.4355797516114||2956.2853289514783||-397.8497491998669||-202.78101895267918||-390.13746049437543||0.0||0.0|| || 
2018-12-06 01:30:00||2675.743145943671||2983.296397918035||-307.5532519743638||-223.73546555701608||-167.63557283469538||0.0||0.0|| || 
2018-12-06 01:45:00||2342.491238875414||2800.0600536278102||-457.56881475239607||-270.50213539609206||-374.133358712608||0.0||0.0|| || 
2018-12-06 02:00:00||2111.115077509966||2654.7627303961203||-543.6476528861544||-325.1312388941045||-437.03282798409987||0.0||0.0|| || 
2018-12-06 02:15:00||3229.9691963545865||3153.2000725890007||76.76912376558585||-244.75116636216643||643.0405802555046||0.0||0.0|| || 
2018-12-06 02:30:00||4223.335055376958||3637.1739398046307||586.1611155723272||-78.56870997526772||1329.4596510951897||0.0||0.0|| || 
2018-12-06 02:45:00||3959.588003780503||3553.6039605598435||405.9840432206597||18.341840663917772||775.2844051134839||0.0||0.0|| || 
2018-12-06 03:00:00||3844.6524385835023||3528.3375064443||316.3149321392025||77.93645895897471||476.7569463604556||0.0||0.0|| || 
2018-12-06 03:15:00||3712.661403416809||3488.2170030039815||224.4444004128277||107.2380472497453||234.41270632616477||0.0||0.0|| || 
2018-12-06 03:30:00||3670.177158275762||3484.3871368555388||185.79002142022318||122.94844208384089||125.68315867276459||0.0||0.0|| || 
2018-12-06 03:45:00||3494.1484877717985||3413.3948156069805||80.753672164818||114.50948810003631||-67.51163187043662||0.0||0.0|| || 
2018-12-06 04:00:00||3258.190378883829||3305.767109265723||-47.57673038189387||82.09224440365027||-259.3379495710883||0.0||0.0|| || 
2018-12-06 04:15:00||2960.606517517086||3158.9617885793728||-198.35527106228665||26.002741310462888||-448.71602474549906||0.0||0.0|| || 
2018-12-06 04:30:00||2690.7033548221493||3014.3154309068264||-323.612076084677||-43.92022216856509||-559.3837078322239||0.0||0.0|| || 
2018-12-06 04:45:00||2529.5732433110493||2912.7630012100244||-383.18975789897513||-111.7741293146471||-542.8312571686561||0.0||0.0|| || 
2018-12-06 05:00:00||2449.956184340119||2846.044435194467||-396.0882508543482||-168.63695362258733||-454.9025944635217||0.0||0.0|| || 
2018-12-06 05:15:00||2676.231860595485||2925.6521125874697||-249.42025199198451||-184.79361329646676||-129.2532773910355||0.0||0.0|| || 
2018-12-06 05:30:00||2599.244023580795||2870.108320543953||-270.86429696315827||-202.00775002980504||-137.71309386670646||0.0||0.0|| || 
2018-12-06 05:45:00||2856.7991707222113||2974.052332355512||-117.2531616333008||-185.05683235050418||135.60734143440675||0.0||0.0|| || 
2018-12-06 06:00:00||3149.054087534179||3106.082243292141||42.97184424203806||-139.45109703199574||364.8458825480676||0.0||0.0|| || 
2018-12-06 06:15:00||3332.187049451998||3197.440472677908||134.74657677409004||-84.61156227077858||438.7162780897372||0.0||0.0|| || 
2018-12-06 06:30:00||4849.750166459383||3938.1002384054705||911.6499280539124||114.64073579415961||1594.0183845195056||0.0||0.0|| || 
2018-12-06 06:45:00||4774.766200850247||3969.5264718569174||805.2397289933292||252.76053443399354||1104.9583891186712||0.0||0.0|| || 
2018-12-06 07:00:00||4852.052817642516||4066.3859339415903||785.6668837009256||359.34180428738||852.6501588270912||0.0||0.0|| || 
2018-12-06 07:15:00||5423.289524159052||4399.623376612583||1023.6661475464689||492.2066729391978||1062.9189492145422||0.0||0.0|| || 
2018-12-06 07:30:00||5581.2222804422745||4551.492196122763||1029.7300843195117||599.7113552152606||860.0374582085021||0.0||0.0|| || 
2018-12-06 07:45:00||5846.4580757588465||4755.474622335891||1090.9834534229558||697.9657748567996||786.0353571323124||0.0||0.0|| || 
2018-12-06 08:00:00||5310.712557949792||4578.336665866565||732.375892083227||704.847798302085||55.05618756228387||0.0||0.0|| || 
2018-12-06 08:15:00||5484.490582880594||4716.257632839412||768.2329500411824||717.5248286499045||101.41624278255586||0.0||0.0|| || 
2018-12-06 08:30:00||4991.4752747451175||4535.786036332788||455.68923841232936||665.1577106023896||-418.9369443801204||0.0||0.0|| || 
2018-12-06 08:45:00||5197.727395553561||4668.847371419249||528.8800241343124||637.9021733087742||-218.04429834892358||0.0||0.0|| || 
2018-12-06 09:00:00||5644.082205468398||4922.935244647452||721.1469608209454||654.5511308112084||133.19166001947406||0.0||0.0|| || 
2018-12-06 09:15:00||6564.7703138578745||5419.647812451345||1145.1225014065294||752.6654049302726||784.9141929525135||0.0||0.0|| || 
2018-12-06 09:30:00||6490.131219418202||5468.534359677172||1021.5968597410301||806.4516958924241||430.290327697212||0.0||0.0|| || 
2018-12-06 09:45:00||6272.789288738479||5439.562086367752||833.2272023707264||811.8067971880846||42.84081036528369||0.0||0.0|| || 
2018-12-06 10:00:00||6550.552027394097||5635.020234784955||915.531792609142||832.5517962722961||165.9599926736919||0.0||0.0|| || 
2018-12-06 10:15:00||6713.1325524103895||5781.116916652737||932.0156357576525||852.4445641693674||159.14214317657024||0.0||0.0|| || 
2018-12-06 10:30:00||7402.046275116483||6181.854311715498||1220.1919634009855||925.9940440156911||588.3958387705889||0.0||0.0|| || 
2018-12-06 10:45:00||7073.366615867793||6113.985732329164||959.380883538629||932.6714119202786||53.41894323670067||0.0||0.0|| || 
2018-12-06 11:00:00||6410.601990349672||5865.942089193671||544.6599011560011||855.0691097674231||-620.8184172228441||0.0||0.0|| || 
2018-12-06 11:15:00||5877.397368757414||5649.559115920066||227.8382528373486||729.6229383814083||-1003.5693710881194||0.0||0.0|| || 
2018-12-06 11:30:00||7815.935013563965||6599.806000666727||1216.1290128972378||826.9241532845741||778.4097192253273||0.0||0.0|| || 
2018-12-06 11:45:00||7921.360639169508||6740.650117654378||1180.7105215151305||897.6814269306853||566.0581891688903||0.0||0.0|| || 
2018-12-06 12:00:00||9063.778125451121||7378.16302005035||1685.6151054007714||1055.2681626247027||1260.6938855521375||0.0||0.0|| || 
2018-12-06 12:15:00||9180.98800768941||7559.457785972546||1621.5302217168637||1168.5205744431348||906.0192945474578||0.0||0.0|| || 
2018-12-06 12:30:00||8786.540197275654||7489.651819604208||1296.8883776714456||1194.1941350887969||205.38848516529742||0.0||0.0|| || 
2018-12-06 12:45:00||8282.138642310169||7342.857617411303||939.2810248988653||1143.2115130508105||-407.8609763038903||0.0||0.0|| || 
2018-12-06 13:00:00||8584.107641954759||7557.826470936391||1026.2811710183678||1119.825444644322||-187.0885472519085||0.0||0.0|| || 
2018-12-06 13:15:00||8366.84315396172||7529.23847086703||837.6046830946898||1063.3812923343955||-451.5532184794115||0.0||0.0|| || 
2018-12-06 13:30:00||7779.853141044532||7308.658441173176||471.19469987135653||944.9439738417877||-947.4985479408624||0.0||0.0|| || 
2018-12-06 13:45:00||7211.393213191527||7069.858824049237||141.5343891422899||784.2620569018882||-1285.4553355191965||0.0||0.0|| || 
2018-12-06 14:00:00||6499.584166546677||6737.619978564107||-238.03581201743054||579.8024831180245||-1635.67659027091||0.0||0.0|| || 
2018-12-06 14:15:00||6886.47835015488||6906.270080892692||-19.79173073781203||459.8836403468572||-959.3507421693384||0.0||0.0|| || 
2018-12-06 14:30:00||6366.017685515667||6654.21185490064||-288.19416938497307||310.2680784004911||-1196.9244955709282||0.0||0.0|| || 
2018-12-06 14:45:00||6341.714449282487||6621.162580463555||-279.44813118106777||192.32483648417931||-943.5459353304941||0.0||0.0|| || 
2018-12-06 15:00:00||6166.897674008258||6516.291678947737||-349.3940049394787||83.98106819944772||-866.7501462778528||0.0||0.0|| || 
2018-12-06 15:15:00||6093.591131853142||6455.1148990256825||-361.52376717254083||-5.119898874949996||-712.8077365951817||0.0||0.0|| || 
2018-12-06 15:30:00||6377.2724807988125||6564.9226768756325||-187.65019607682007||-41.62595831532401||-292.04847552299213||0.0||0.0|| || 
2018-12-06 15:45:00||6214.598732983611||6472.698265255214||-258.0995322716035||-84.92067310657991||-346.3577183300472||0.0||0.0|| || 
2018-12-06 16:00:00||7093.449858678439||6876.730323384459||216.7195352939807||-24.592631426467783||482.624333440897||0.0||0.0|| || 
2018-12-06 16:15:00||8796.813385035603||7712.921616467092||1083.891768568511||197.10424857252795||1773.5750399919662||0.0||0.0|| || 
2018-12-06 16:30:00||10130.839893491662||8435.518955247308||1695.3209382443547||496.7475865068933||2397.146703474923||0.0||0.0|| || 
2018-12-06 16:45:00||9960.575772954482||8479.119263006767||1481.456509947715||693.6893711950577||1575.5342775053145||0.0||0.0|| || 
2018-12-06 17:00:00||9706.92091557687||8466.726665747006||1240.194249829863||802.9903469220188||874.4078058156886||0.0||0.0|| || 
2018-12-06 17:15:00||13182.952274718891||10232.237634950932||2950.714639767959||1232.5352054912069||3436.358868553504||0.0||0.0|| || 
2018-12-06 17:30:00||15165.152387839062||11405.201736806419||3759.950651032643||1738.0182945994939||4043.864712866298||0.0||0.0|| || 
2018-12-06 17:45:00||16215.19048509459||12189.290498524464||4025.899986570126||2195.5946329936205||3660.6107071530114||0.0||0.0|| || 
2018-12-06 18:00:00||16052.794405849269||12409.314607522652||3643.479798326616||2485.1716660602196||2316.616264532793||0.0||0.0|| || 
2018-12-06 18:15:00||15796.69740341092||12555.896035854308||3240.8013675566126||2636.2976063594983||1209.0075223942285||0.0||0.0|| || 
2018-12-06 18:30:00||14983.159012116932||12404.251726531767||2578.9072855851646||2624.8195422046315||-91.82451323893383||0.0||0.0|| || 
2018-12-06 18:45:00||13663.48467332971||11959.883140122009||1703.6015332077022||2440.5759404052455||-1473.9488143950866||0.0||0.0|| || 
2018-12-06 19:00:00||12846.749060509756||11692.832773446304||1153.9162870634518||2183.2440097368867||-2058.65544534687||0.0||0.0|| || 
2018-12-06 19:15:00||12031.70434812364||11385.879118376206||645.8252297474337||1875.7602537389962||-2459.870047983125||0.0||0.0|| || 
2018-12-06 19:30:00||13117.831205335387||11956.667992570561||1161.1632127648263||1732.8408455441622||-1143.3552655586718||0.0||0.0|| || 
2018-12-06 19:45:00||13031.822382976097||12001.268427194964||1030.5539557811335||1592.3834675915564||-1123.6590236208458||0.0||0.0|| || 
2018-12-06 20:00:00||12733.213151749005||11933.830942217559||799.3822095314463||1433.7832159795344||-1268.8020128961762||0.0||0.0|| || 
2018-12-06 20:15:00||12605.49591147993||11931.550953164406||673.9449583155238||1281.8155644467322||-1215.7412122624169||0.0||0.0|| || 
2018-12-06 20:30:00||11982.416838944555||11681.471767004079||300.9450719404758||1085.6414659454808||-1569.39278801001||0.0||0.0|| || 
2018-12-06 20:45:00||11094.119102183855||11276.065084263035||-181.94598207917988||832.1239763405487||-2028.139916839457||0.0||0.0|| || 
2018-12-06 21:00:00||11033.203483386338||11233.257861725033||-200.05437833869473||625.6883054047||-1651.4853674867895||0.0||0.0|| || 
2018-12-06 21:15:00||10030.478653634595||10735.645582337995||-705.1669287034001||359.51725858308||-2129.3683745729604||0.0||0.0|| || 
2018-12-06 21:30:00||9374.900354613888||10367.762184387031||-992.8618297731427||89.04144091183542||-2163.8065413699564||0.0||0.0|| || 
2018-12-06 21:45:00||8793.776429288675||10014.416455173176||-1220.6400258845006||-172.89485244743176||-2095.4903468741377||0.0||0.0|| || 
2018-12-06 22:00:00||13253.34320939811||12071.197495530718||1182.1457138673923||98.11326081553304||2168.0649061037184||0.0||0.0|| || 
2018-12-06 22:15:00||15001.183829490708||13000.316735861776||2000.8670936289327||478.66402737821295||3044.4061325014395||0.0||0.0|| || 
2018-12-06 22:30:00||15290.207843415214||13287.68882357572||2002.519019839494||783.4350258704692||2438.1679879380495||0.0||0.0|| || 
2018-12-06 22:45:00||15109.971744428258||13349.243221829369||1760.728522598889||978.8937252161531||1563.6695947654716||0.0||0.0|| || 
2018-12-06 23:00:00||14239.83074836237||13060.710780953119||1179.1199674092513||1018.9389736547728||320.3619875089571||0.0||0.0|| || 
2018-12-06 23:15:00||13810.81199476816||12941.488415697333||869.3235790708277||989.0158947379837||-239.38463133431196||0.0||0.0|| || 
2018-12-06 23:30:00||12439.37393711152||12345.560727127162||93.81320998435876||809.9753577872586||-1432.3242956057998||0.0||0.0|| || 
2018-12-06 23:45:00||11639.106705248209||11967.196001414039||-328.0892961658301||582.3624269966409||-1820.903446324942||0.0||0.0|| || 
2018-12-07 00:00:00||10795.365469056178||11536.647310198185||-741.2818411420067||317.63357336891136||-2117.830829021836||0.0||0.0|| || 
2018-12-07 00:15:00||10617.926629201382||11396.304028702023||-778.3773995006413||98.43137879500082||-1753.6175565912843||0.0||0.0|| || 
2018-12-07 00:30:00||10205.429046247324||11140.036496205576||-934.6074499582519||-108.17638695564973||-1652.8621260052043||0.0||0.0|| || 
2018-12-07 00:45:00||9660.413568363121||10808.391455005163||-1147.977886642042||-316.1366868929282||-1663.6823994982276||0.0||0.0|| || 
2018-12-07 01:00:00||9509.094496307256||10650.49872500478||-1141.4042286975236||-481.19019525384726||-1320.4280668873528||0.0||0.0|| || 
2018-12-07 01:15:00||9351.364241490755||10490.006066856278||-1138.641825365523||-612.6805212761824||-1051.922608178681||0.0||0.0|| || 
2018-12-07 01:30:00||8665.165935107563||10075.27045079285||-1410.104515685287||-772.1653201580034||-1275.8783910545671||0.0||0.0|| || 
2018-12-07 01:45:00||8489.672925091016||9886.32162999338||-1396.6487049023635||-897.0619971068754||-999.1734155909762||0.0||0.0|| || 
2018-12-07 02:00:00||8191.218287384705||9639.16578925313||-1447.9475018684243||-1007.2390980591852||-881.4168076184783||0.0||0.0|| || 
2018-12-07 02:15:00||7819.814455479366||9353.086351530676||-1533.2718960513093||-1112.44565765761||-841.6524767873989||0.0||0.0|| || 
2018-12-07 02:30:00||8127.573319251771||9387.690849195069||-1260.117529943298||-1141.9800321147475||-236.27499565710104||0.0||0.0|| || 
2018-12-07 02:45:00||7718.1268239822675||9097.20790481025||-1379.081080827982||-1189.4002418573943||-379.36167794117546||0.0||0.0|| || 
2018-12-07 03:00:00||7653.534757215765||8963.953866676156||-1310.4191094603912||-1213.6040153779936||-193.63018816479507||0.0||0.0|| || 
2018-12-07 03:15:00||7202.598825336417||8649.768483959404||-1447.1696586229873||-1260.3171440269923||-373.70502919199||0.0||0.0|| || 
2018-12-07 03:30:00||7139.960519900045||8512.411547369818||-1372.4510274697732||-1282.7439207155485||-179.4142135084494||0.0||0.0|| || 
2018-12-07 03:45:00||6572.979004530807||8137.757408305388||-1564.7784037745805||-1339.1508173273548||-451.25517289445133||0.0||0.0|| || 
2018-12-07 04:00:00||6491.471736141453||7982.603656579063||-1491.1319204376096||-1369.5470379494056||-243.1697649764078||0.0||0.0|| || 
2018-12-07 04:15:00||6488.3792228889215||7870.6604523880205||-1382.281229499099||-1372.0938762593444||-20.374706479509314||0.0||0.0|| || 
2018-12-07 04:30:00||6039.079025521395||7551.939525544464||-1512.860500023069||-1400.2472010120891||-225.22659802195994||0.0||0.0|| || 
2018-12-07 04:45:00||5696.246809287335||7274.808421430059||-1578.5616121427238||-1435.910083238216||-285.3030578090156||0.0||0.0|| || 
2018-12-07 05:00:00||5793.210755550823||7204.564276138944||-1411.3535205881208||-1430.9987707081968||39.29050024015214||0.0||0.0|| || 
2018-12-07 05:15:00||6453.465688543003||7417.9200942027255||-964.4544056597224||-1337.689897698502||746.470984077559||0.0||0.0|| || 
2018-12-07 05:30:00||6875.0929733825415||7549.4847568543755||-674.3917834718341||-1205.0302748531683||1061.2769827626685||0.0||0.0|| || 
2018-12-07 05:45:00||6699.295688246766||7414.8866726429405||-715.5909843961745||-1107.1424167617695||783.10286473119||0.0||0.0|| || 
2018-12-07 06:00:00||6577.902222362648||7303.431227261983||-725.5290048993347||-1030.8197343892825||610.5814589798956||0.0||0.0|| || 
2018-12-07 06:15:00||6350.821472768395||7140.353162279614||-789.5316895112182||-982.5621254136697||386.06087180490294||0.0||0.0|| || 
2018-12-07 06:30:00||6535.776006188642||7170.921516184827||-635.145509996185||-913.0788023301728||555.8665846679758||0.0||0.0|| || 
2018-12-07 06:45:00||6210.27394215962||6967.15048461558||-756.8765424559606||-881.8383503553305||249.92361579873977||0.0||0.0|| || 
2018-12-07 07:00:00||6401.510704904293||7003.162515384797||-601.6518104805045||-825.8010423803653||448.2984637997215||0.0||0.0|| || 
2018-12-07 07:15:00||6412.828542611323||6964.045043874812||-551.2165012634887||-770.88413415699||439.3352657870025||0.0||0.0|| || 
2018-12-07 07:30:00||6370.899171440351||6903.025976180382||-532.1268047400308||-723.1326682735981||382.01172706713464||0.0||0.0|| || 
2018-12-07 07:45:00||6214.931340449528||6788.513553500354||-573.5822130508259||-693.2225772290436||239.28072835643547||0.0||0.0|| || 
2018-12-07 08:00:00||5704.627997303447||6500.324372500328||-795.6963751968806||-713.7173368226111||-163.95807674853904||0.0||0.0|| || 
2018-12-07 08:15:00||5470.257940795224||6328.539058241045||-858.2811174458202||-742.6300929472529||-231.30204899713453||0.0||0.0|| || 
2018-12-07 08:30:00||6095.397129903651||6565.955622075041||-470.55849217138984||-688.2157727920803||435.31456124138094||0.0||0.0|| || 
2018-12-07 08:45:00||5544.134517610782||6265.6766982176305||-721.5421806068489||-694.8810543550339||-53.3222525036299||0.0||0.0|| || 
2018-12-07 09:00:00||5188.113187209123||6040.811451682991||-852.6982644738682||-726.4444963788009||-252.50753619013472||0.0||0.0|| || 
2018-12-07 09:15:00||5036.0847861000275||5904.449757484251||-868.3649713842233||-754.8285913798853||-227.0727600086759||0.0||0.0|| || 
2018-12-07 09:30:00||4803.970594392331||5728.367741374307||-924.3971469819762||-788.7423025003035||-271.3096889633455||0.0||0.0|| || 
2018-12-07 09:45:00||4573.698993716587||5549.022367198433||-975.3233734818459||-826.0585166966121||-298.5297135704677||0.0||0.0|| || 
2018-12-07 10:00:00||5219.553234683266||5787.743048146697||-568.1898134634312||-774.4847760499758||412.58992517308934||0.0||0.0|| || 
2018-12-07 10:15:00||5409.976995501225||5837.340428283979||-427.363432782754||-705.0605073965314||555.3941492275549||0.0||0.0|| || 
2018-12-07 10:30:00||5757.857794654883||5973.182040262944||-215.32424560806066||-607.1132550388373||783.5780188615533||0.0||0.0|| || 
2018-12-07 10:45:00||5617.776684707977||5889.785635799022||-272.00895109104476||-540.0923942492789||536.1668863164682||0.0||0.0|| || 
2018-12-07 11:00:00||5964.703203983673||6036.675519073168||-71.97231508949517||-446.4683784173221||748.9921266556539||0.0||0.0|| || 
2018-12-07 11:15:00||6014.0343033708||6055.09624728997||-41.06194391916961||-365.38709151769166||648.6502951970441||0.0||0.0|| || 
2018-12-07 11:30:00||6258.589042852216||6169.8032000833055||88.7858427689107||-274.5525046603712||726.6766948585638||0.0||0.0|| || 
2018-12-07 11:45:00||6195.25246856726||6145.884541558616||49.367927008644074||-209.76841832656817||518.2726906704245||0.0||0.0|| || 
2018-12-07 12:00:00||6188.512061095374||6146.296043665385||42.216017429988824||-159.37153117525676||403.1750972104912||0.0||0.0|| || 
2018-12-07 12:15:00||5609.092770157623||5870.443497467949||-261.35072731032596||-179.76737040227061||-163.1667138161107||0.0||0.0|| || 
2018-12-07 12:30:00||5742.584676287219||5915.358065062916||-172.77338877569673||-178.36857407695584||11.190370602518215||0.0||0.0|| || 
2018-12-07 12:45:00||5709.968179935338||5886.8557972804765||-176.8876173451381||-178.07238273059227||2.369530770908341||0.0||0.0|| || 
2018-12-07 13:00:00||5499.242661483748||5772.29257600044||-273.0499145166923||-197.06788908781226||-151.96405085776007||0.0||0.0|| || 
2018-12-07 13:15:00||5785.529970486248||5889.908694074482||-104.3787235882337||-178.53005598789656||148.30266479932573||0.0||0.0|| || 
2018-12-07 13:30:00||5928.252416565287||5950.895151550446||-22.642734985159223||-147.3525917873491||249.41971360437975||0.0||0.0|| || 
2018-12-07 13:45:00||6200.394343247551||6080.249209954117||120.1451332934339||-93.85304677119251||427.9963601292528||0.0||0.0|| || 
2018-12-07 14:00:00||6777.093067363313||6366.818605513071||410.274461850242||6.972454953094399||806.6040137942953||0.0||0.0|| || 
2018-12-07 14:15:00||7546.082655461266||6767.463552512103||778.6191029491629||161.30178455230808||1234.6346367937097||0.0||0.0|| || 
2018-12-07 14:30:00||11288.74896385184||8627.16356047417||2661.5854033776704||661.3585083173805||4000.45379012058||0.0||0.0|| || 
2018-12-07 14:45:00||12511.416521720788||9413.009821920527||3098.406699800262||1148.7681466139568||3899.27710637261||0.0||0.0|| || 
2018-12-07 15:00:00||11847.681667609899||9322.945388444932||2524.7362791649666||1423.9617731241588||2201.5490120816157||0.0||0.0|| || 
2018-12-07 15:15:00||12913.670697208376||10023.216867819383||2890.4538293889927||1717.2601843771256||2346.3872900237343||0.0||0.0|| || 
2018-12-07 15:30:00||13198.14398071478||10374.2931768698||2823.85080384498||1938.5783082706964||1770.544991148567||0.0||0.0|| || 
2018-12-07 15:45:00||12735.395391374046||10360.662434138703||2374.732957235343||2025.8092380636258||697.8474383434341||0.0||0.0|| || 
2018-12-07 16:00:00||12204.89114654727||10281.140609387689||1923.7505371595817||2005.397497882817||-163.2939214464709||0.0||0.0|| || 
2018-12-07 16:15:00||11652.337671693844||10157.59638350712||1494.741288186724||1903.2662559435985||-817.049935513749||0.0||0.0|| || 
2018-12-07 16:30:00||10938.057020664022||9924.405054358445||1013.6519663055769||1725.3433980159941||-1423.3828634208344||0.0||0.0|| || 
2018-12-07 16:45:00||10716.506031331095||9892.81768662819||823.6883447029049||1545.0123873533762||-1442.6480853009425||0.0||0.0|| || 
2018-12-07 17:00:00||10711.75938958785||9951.546217989064||760.2131715987871||1388.0525442024582||-1255.6787452073422||0.0||0.0|| || 
2018-12-07 17:15:00||11159.978518882028||10223.667515175059||936.3110037069691||1297.7042361033605||-722.7864647927827||0.0||0.0|| || 
2018-12-07 17:30:00||10562.42091443864||10005.31096516209||557.1099492765497||1149.5853787379983||-1184.9508589228972||0.0||0.0|| || 
2018-12-07 17:45:00||9568.195362986542||9567.877177372306||0.3181856142364268||919.7319401132459||-1838.8275089980189||0.0||0.0|| || 
2018-12-07 18:00:00||8730.298773296305||9164.469055344729||-434.17028204842427||648.9514956809118||-2166.243555458672||0.0||0.0|| || 
2018-12-07 18:15:00||7920.896557404565||8742.596115689563||-821.6995582849977||354.8212848877298||-2353.0416863454548||0.0||0.0|| || 
2018-12-07 18:30:00||7071.476597803862||8272.74950119404||-1201.272903390177||43.60244723214845||-2489.750701244651||0.0||0.0|| || 
2018-12-07 18:45:00||6899.611024295576||8101.0162322167025||-1201.405207921127||-205.39908379850664||-1992.0122482452407||0.0||0.0|| || 
2018-12-07 19:00:00||6582.869377480872||7859.518016496948||-1276.6486390160762||-419.64899484202056||-1713.9992883481113||0.0||0.0|| || 
2018-12-07 19:15:00||6574.807773253045||7761.069937497174||-1186.262164244129||-572.9716287224422||-1226.5810710433736||0.0||0.0|| || 
2018-12-07 19:30:00||6104.521325060268||7446.764450275161||-1342.2431252148926||-726.8259280209322||-1230.8343943879208||0.0||0.0|| || 
2018-12-07 19:45:00||5686.246362743304||7145.947385069594||-1459.7010223262896||-873.4009468820037||-1172.6001508885718||0.0||0.0|| || 
2018-12-07 20:00:00||5682.959308475103||7036.238727657032||-1353.2794191819285||-969.3766413419886||-767.8055556798797||0.0||0.0|| || 
2018-12-07 20:15:00||5411.572754863549||6805.328207830585||-1393.755452967036||-1054.252403666998||-679.0060986000763||0.0||0.0|| || 
2018-12-07 20:30:00||5016.446718730695||6511.841193917207||-1495.3944751865129||-1142.480817970901||-705.8273144312238||0.0||0.0|| || 
2018-12-07 20:45:00||4846.008475849049||6319.008375108526||-1472.9998992594765||-1208.584634228616||-528.8305300617208||0.0||0.0|| || 
2018-12-07 21:00:00||4284.205551872273||5939.399567322709||-1655.1940154504364||-1297.9065104729802||-714.5750099549123||0.0||0.0|| || 
2018-12-07 21:15:00||3935.0181315842306||5648.665326780287||-1713.6471951960561||-1381.0546474175953||-665.1850955569216||0.0||0.0|| || 
2018-12-07 21:30:00||3479.362797494349||5302.338892203969||-1822.9760947096206||-1469.4389368760003||-707.0743156672406||0.0||0.0|| || 
2018-12-07 21:45:00||3248.4761840336796||5056.135997225898||-1807.6598131922183||-1537.083112139244||-541.1534021059488||0.0||0.0|| || 
2018-12-07 22:00:00||4137.639144951575||5350.35077002398||-1212.7116250724048||-1472.208814725876||518.9943793069424||0.0||0.0|| || 
2018-12-07 22:15:00||4536.93833957441||5452.77544705924||-915.8371074848301||-1360.9344732776667||890.1947315856733||0.0||0.0|| || 
2018-12-07 22:30:00||4374.124722716809||5306.543919869667||-932.419197152858||-1275.231418052705||685.6244417996941||0.0||0.0|| || 
2018-12-07 22:45:00||4318.816777683453||5210.846079879321||-892.0293021958678||-1198.5909948813376||613.1233853709396||0.0||0.0|| || 
2018-12-07 23:00:00||4357.310054962922||5163.303635443815||-805.9935804808938||-1120.0715120012487||628.1558630407098||0.0||0.0|| || 
2018-12-07 23:15:00||3882.076464968626||4874.784234299829||-992.707769331203||-1094.5987634672395||203.7819882720728||0.0||0.0|| || 
2018-12-07 23:30:00||3379.327178050376||4559.185853981323||-1179.858675930947||-1111.650745959981||-136.415859941932||0.0||0.0|| || 
2018-12-07 23:45:00||3193.084916811857||4382.116715167892||-1189.0317983560349||-1127.1269564391916||-123.80968383368645||0.0||0.0|| || 
2018-12-08 00:00:00||2782.279197302341||4096.244939229529||-1313.9657419271884||-1164.494713536791||-298.9420567807947||0.0||0.0|| || 
2018-12-08 00:15:00||2714.5805346404422||3966.318491138453||-1251.7379564980106||-1181.943362129035||-139.5891887379512||0.0||0.0|| || 
2018-12-08 00:30:00||2915.3830508496053||3970.279854017086||-1054.8968031674808||-1156.534050336724||203.27449433848642||0.0||0.0|| || 
2018-12-08 00:45:00||2873.2044214881275||3871.831121126932||-998.6266996388044||-1124.9525801971402||252.65176111667142||0.0||0.0|| || 
2018-12-08 01:00:00||2630.6928458745697||3681.0939403027146||-1050.401094428145||-1110.042283043341||119.28237723039229||0.0||0.0|| || 
2018-12-08 01:15:00||2867.526334201559||3717.3173906506618||-849.7910564491026||-1057.9920377244935||416.4019625507817||0.0||0.0|| || 
2018-12-08 01:30:00||2776.588287401319||3610.584919491353||-833.9966320900339||-1013.1929565976016||358.39264901513525||0.0||0.0|| || 
2018-12-08 01:45:00||2497.9228893395775||3414.6351624919935||-916.712273152416||-993.8968199085645||154.369093512297||0.0||0.0|| || 
2018-12-08 02:00:00||2770.741520210412||3478.0876682333273||-707.3461480229153||-936.5866855314346||458.4810750170386||0.0||0.0|| || 
2018-12-08 02:15:00||2790.8413786395795||3435.369366882711||-644.5279882431314||-878.174946073774||467.29391566128515||0.0||0.0|| || 
2018-12-08 02:30:00||2610.0365065411825||3300.572355261769||-690.5358487205867||-840.6471266031365||300.2225557650995||0.0||0.0|| || 
2018-12-08 02:45:00||2340.2429609194623||3119.5209556127493||-779.2779946932869||-828.3733002211666||98.19061105575929||0.0||0.0|| || 
2018-12-08 03:00:00||2438.3513238549294||3109.0340196414345||-670.6826957865051||-796.8351793342342||252.30496709545832||0.0||0.0|| || 
2018-12-08 03:15:00||2361.6306217234023||3022.4142226309577||-660.7836009075554||-769.6248636488984||217.68252548268606||0.0||0.0|| || 
2018-12-08 03:30:00||2416.6600506890327||2999.96294021385||-583.3028895248171||-732.3604688240822||298.1151585985301||0.0||0.0|| || 
2018-12-08 03:45:00||2607.4344151984124||3048.609642420231||-441.17522722181866||-674.1234205036295||465.8963865636217||0.0||0.0|| || 
